Application Date,Permit Status,Permit Type,Event Category,Event Sub-Category,Name of Event,Year-Month-App#,Event Start Date,Event End Date,Event Location - Park,Event Location - Neighborhood,Council District,Precinct,Organization,Attendance
10/13/2023 12:00:00 AM,Issued,Valet Parking,,,Red Carpet Valet - Pacific Northwest Research Institute (10.20),S23OC340,10/20/2023 12:00:00 AM,10/20/2023 12:00:00 AM,,Pioneer Square,7,West,Red Carpet Valet,200
10/09/2023 12:00:00 AM,Issued,Special Event,Commercial,,Winter Beer Festival,S23DE341,12/15/2023 12:00:00 AM,12/16/2023 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Washington Brewers Guild,2400
10/09/2023 12:00:00 AM,Issued,Special Event,Community,,The Great Figgy Pudding Caroling Competition,S23DE342,12/01/2023 12:00:00 AM,12/01/2023 12:00:00 AM,,Belltown;Downtown,7,West,Pike Market Senior Center,3150
10/16/2023 12:00:00 AM,Issued,Special Event,Free Speech,,IAC Pro-Israeli Rally - WE STAND WITH ISRAEL AGAINST TERROR,S23OC343,10/17/2023 12:00:00 AM,10/17/2023 12:00:00 AM,OTHER,Downtown,7,West,Israeli American Council (IAC),610
08/11/2023 12:00:00 AM,Issued,Special Event,Athletic,Run/Walk,Resolution Run & Polar Bear Dive,S23DE346,12/31/2023 12:00:00 AM,01/02/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Club Northwest,1450
10/25/2023 12:00:00 AM,Issued,Valet Parking,,,Red Carpet Valet  - Flora and Henri Retail Store (11.1),S23NO347,11/01/2023 12:00:00 AM,11/01/2023 12:00:00 AM,,Duwamish / SODO;Pioneer Square,2;7,West,Red Carpet Valet,35
10/25/2023 12:00:00 AM,Issued,Valet Parking,,,Red Carpet Valet - Communion Seattle (11.15),S23NO348,11/15/2023 12:00:00 AM,11/15/2023 12:00:00 AM,,Central Area / Squire Park,3,East,Red Carpet Valet,22
10/26/2023 12:00:00 AM,Withdrawn,Special Event,Free Speech,,KPWA Union Strike,S23NO349,11/01/2023 12:00:00 AM,11/08/2023 12:00:00 AM,OTHER,Capitol Hill,3,East,SEIU Healthcare 1199NW,800
10/25/2023 12:00:00 AM,Issued,Special Event,Free Speech,,Peace Rally for Human Rights,S23NO350,11/05/2023 12:00:00 AM,11/05/2023 12:00:00 AM,Westlake Park,Downtown,7,West,,520
09/26/2023 12:00:00 AM,Issued,Special Event,Community,,St Patricks Day Parade,S24MR001,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,Westlake Park,Downtown,7,Operations;Traffic;West,Irish Heritage Club,2285
09/26/2023 12:00:00 AM,Issued,Special Event,Community,,Green Stripe,S24MR003,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,,Downtown,7,Traffic;West,Irish Heritage Club,50
09/26/2023 12:00:00 AM,Issued,Special Event,Athletic,Run/Walk,Bubbles and Bunnies,S24MR004,03/30/2024 12:00:00 AM,03/30/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Earth Runs,260
08/08/2023 12:00:00 AM,In Process,Special Event,Mixed Free Speech,,Pride in the Park,S24JU005,05/31/2024 12:00:00 AM,06/01/2024 12:00:00 AM,Volunteer Park,North Capitol Hill,3,East,Seattle Pride,10175
08/01/2023 12:00:00 AM,In Process,Special Event,Commercial,,Queer/Pride Festival,S24JU006,06/27/2024 12:00:00 AM,06/30/2024 12:00:00 AM,,Capitol Hill,3,East;Operations,"Burgess/Hall, Queer/bar",7120
10/27/2023 12:00:00 AM,Issued,Special Event,Free Speech,,Dr. Martin Luther King Jr. Birthday March,S24JA007,01/12/2024 12:00:00 AM,01/12/2024 12:00:00 AM,,Green Lake;Wallingford,6,North,McDonald International Elementary School,535
10/27/2023 12:00:00 AM,Issued,Special Event,Commercial,,White Rabbit Group and The Euphoria Project Present ISOxo (1.27),S24JA008,01/27/2024 12:00:00 AM,01/28/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,White Rabbit Group,1300
10/04/2023 12:00:00 AM,Issued,Special Event,Athletic,Run/Walk,My Better Half Marathon,S24FE009,02/10/2024 12:00:00 AM,02/11/2024 12:00:00 AM,Seward Park,Seward Park,2,South,Orca Running,950
10/03/2023 12:00:00 AM,Issued,Special Event,Community,,New Year's At The Needle,S23DE351,12/28/2023 12:00:00 AM,01/02/2024 12:00:00 AM,Seattle Center,Queen Anne,7,West,Seattle Space Needle LLC,25100
10/26/2023 12:00:00 AM,Issued,Special Event,Athletic,Run/Walk,Tenacious Ten,S24AP010,04/05/2024 12:00:00 AM,04/06/2024 12:00:00 AM,Multiple Parks,Cascade / Eastlake / South Lake Union;Fremont,4;7,North;Operations;Traffic;West,Run Super Series,1125
10/30/2023 12:00:00 AM,Issued,Special Event,Community,,Queen Anne Little League Season Kick Off Parade 2024,S24MR011,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,OTHER,Queen Anne,7,Traffic;West,Queen Anne Little League,1600
09/14/2023 12:00:00 AM,In Process,Special Event,Athletic,Water,Seattle Dragon Boat Festival,S24JU012,06/07/2024 12:00:00 AM,06/08/2024 12:00:00 AM,Lake Union Park,Cascade / Eastlake / South Lake Union,3,Harbor;West,Seattle Flying Dragon Boat Club,895
11/03/2023 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Starbucks Party at the Watershed Building (11.9),S23NO352,11/09/2023 12:00:00 AM,11/09/2023 12:00:00 AM,,Fremont,4,North,Butler Seattle,55
11/02/2023 12:00:00 AM,Issued,Special Event,Community,,Wing Luke Museum 2024 Lunar NY Lion Dance Blessing,S24FE013,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,,International District,2,West,Wing Luke Museum of the Asian Pacific American Experience,480
05/09/2023 12:00:00 AM,Withdrawn,Special Event,Commercial,,PanCAN PurpleStride Puget Sound,S24AP014,04/27/2024 12:00:00 AM,04/27/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Pancreatic Cancer Action Network,1325
10/30/2023 12:00:00 AM,In Process,Special Event,Athletic,Run/Walk,Lard Butt 1K,S24AU015,08/10/2024 12:00:00 AM,08/10/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Lard Butt 1K,1525
09/19/2023 12:00:00 AM,In Process,Special Event,Athletic,Run/Walk,Walk to End Lupus Now Seattle,S24SE016,09/20/2024 12:00:00 AM,09/21/2024 12:00:00 AM,Lake Union Park,Cascade / Eastlake / South Lake Union,3,West,Lupus Foundation of America,260
10/25/2023 12:00:00 AM,In Process,Special Event,Athletic,Run/Walk,Seattle Walk to End Colon Cancer 2024,S24OC017,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,Gas Works Park,Fremont,4,North,Colorectal Cancer Alliance,750
11/08/2023 12:00:00 AM,Issued,Special Event,Athletic,Water,Polar Plunge Seattle,S24FE018,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,Alki Beach,Alki / Admiral,1,Harbor;Southwest,Special Olympics Washington,875
11/01/2023 12:00:00 AM,In Process,Special Event,Community,,Alki Beach Pride,S24AU019,08/31/2024 12:00:00 AM,08/31/2024 12:00:00 AM,Alki Beach,Alki / Admiral,1,Southwest,Alki Beach Pride,820
11/02/2023 12:00:00 AM,In Process,Special Event,Commercial,,Water Lantern Festival,S24OC020,10/11/2024 12:00:00 AM,10/13/2024 12:00:00 AM,OTHER,Green Lake,6,North,Water Lantern Festival,9100
11/06/2023 12:00:00 AM,In Process,Special Event,Athletic,Cycling,Seattle to Portland Bicycle Classic,S24JY021,07/13/2024 12:00:00 AM,07/13/2024 12:00:00 AM,Seward Park,Seward Park,2,Operations;South;Traffic,Cascade Bicycle Club,6100
11/11/2023 12:00:00 AM,Withdrawn,Special Event,Community,,Menorah Lighting Celebration,S23DE353,12/07/2023 12:00:00 AM,12/07/2023 12:00:00 AM,,Queen Anne,7,West,Chabad of Queen Anne,55
11/12/2023 12:00:00 AM,In Process,Special Event,Commercial,,Capitol Hill Bock Party,S24JY022,07/18/2024 12:00:00 AM,07/22/2024 12:00:00 AM,,Capitol Hill,7,East;Operations,Independent Event Solutions,33600
11/11/2023 12:00:00 AM,Issued,Special Event,Free Speech,,Walk to Harbor Memorial,S24FE023,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,Hing Hay Park,Downtown;International District,2;7,Traffic;West,United Hub,380
11/15/2023 12:00:00 AM,Issued,Valet Parking,,,Red Carpet Valet - BeCore/Alaska Airlines (12.6),S23DE354,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,,Duwamish / SODO,2,South,Red Carpet Valet,260
11/17/2023 12:00:00 AM,Issued,Valet Parking,,,Red Carpet Valet - YMCA of Greater Seattle (12.4),S23DE355,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,,Georgetown,2,South,Red Carpet Valet,40
11/20/2023 12:00:00 AM,Issued,Special Event,Community,,Columbia City Night Market,S24JA024,01/20/2024 12:00:00 AM,03/16/2024 12:00:00 AM,,Columbia City,2,South,Peace Peloton,1500
11/21/2023 12:00:00 AM,Cancelled,Special Event,Community,,Martin Luther King Jr. Youth March and Celebration,S24JA025,01/13/2024 12:00:00 AM,01/13/2024 12:00:00 AM,Martin Luther King Jr Memorial Park,Mt. Baker / North Rainier,3,South,Seattle Parks and Recreation,140
11/22/2023 12:00:00 AM,Issued,Valet Parking,,,Butler Valet -  The Seattle Yacht Club (12.2),S23DE356,12/02/2023 12:00:00 AM,12/02/2023 12:00:00 AM,,Montlake / Portage Bay,3,East,Butler Seattle,20
11/23/2023 12:00:00 AM,In Process,Special Event,Athletic,Run/Walk,Mascot Run Club,S24SE026,09/13/2024 12:00:00 AM,09/14/2024 12:00:00 AM,Gas Works Park,Fremont,4,North,Mascot Sports,3450
11/27/2023 12:00:00 AM,Cancelled,Valet Parking,,,Red Carpet Valet - Seattle Tennis Club (12.08),S23DE357,12/08/2023 12:00:00 AM,12/08/2023 12:00:00 AM,,Madison Park,3,East,Red Carpet Valet,140
11/24/2023 12:00:00 AM,In Process,Special Event,Commercial,,Cuff Pride Festival,S24JU027,06/27/2024 12:00:00 AM,06/30/2024 12:00:00 AM,,Capitol Hill,3,East,Cuff Pride Festival & The Cuff Complex,9120
11/27/2023 12:00:00 AM,In Process,Special Event,Community,,Chamber Music in the Park,S24JY028,07/20/2024 12:00:00 AM,07/20/2024 12:00:00 AM,Volunteer Park,North Capitol Hill,3,East,Seattle Chamber Music Society,2014
11/30/2023 12:00:00 AM,Issued,Special Event,Free Speech,,Rally In Support for Israel,S23DE358,12/10/2023 12:00:00 AM,12/10/2023 12:00:00 AM,Westlake Park,Downtown,7,Operations;West,,500
11/30/2023 12:00:00 AM,Cancelled,Valet Parking,,,Butler Valet - Wash Holdings Holiday Party at The Ruins (12.7),S23DE359,12/07/2023 12:00:00 AM,12/07/2023 12:00:00 AM,,Queen Anne,7,West,Butler Seattle,300
11/30/2023 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Stoneway Auto (12.9),S23DE360,12/09/2023 12:00:00 AM,12/09/2023 12:00:00 AM,,Fremont,4,North,Butler Seattle,100
11/30/2023 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Gates Foundation Holiday Party at Fremont Studios (12.13),S23DE361,12/13/2023 12:00:00 AM,12/13/2023 12:00:00 AM,,Fremont,6,North,Butler Seattle,800
11/30/2023 12:00:00 AM,Cancelled,Valet Parking,,,Butler Valet - Holiday Party at The Ruins (12.16),S23DE362,12/16/2023 12:00:00 AM,12/16/2023 12:00:00 AM,,Queen Anne,7,West,Butler Seattle,50
12/04/2023 12:00:00 AM,Issued,Valet Parking,,,Red Carpet Valet - At Sea Processor Association (12.14),S23DE363,12/14/2023 12:00:00 AM,12/14/2023 12:00:00 AM,,Fremont,6,North,Red Carpet Valet,80
12/03/2023 12:00:00 AM,Issued,Special Event,Commercial,,The Big Taste,S24MR029,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,University Sunrise Rotary Club,600
12/03/2023 12:00:00 AM,Issued,Special Event,Community,,Carry The Load's National Relay,S24MY030,05/02/2024 12:00:00 AM,05/02/2024 12:00:00 AM,Westlake Park,Downtown,7,West,Carry The Load,260
12/07/2023 12:00:00 AM,Issued,Special Event,Athletic,Other,LLS Firefighter Stairclimb,S24MR031,03/09/2024 12:00:00 AM,03/10/2024 12:00:00 AM,,Downtown,7,West,The Leukemia and Lymphoma Society,2900
12/07/2023 12:00:00 AM,In Process,Special Event,Commercial,,Anjuna Beats,S24AU032,08/22/2024 12:00:00 AM,08/25/2024 12:00:00 AM,Gas Works Park,Fremont,4,Harbor;North,AEG Presents,12450
12/07/2023 12:00:00 AM,Issued,Special Event,Community,,Magnolia Little League Season Kickoff Parade (2024),S24MR033,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,Magnolia Park,Magnolia,7,West,Magnolia Little League,1700
12/10/2023 12:00:00 AM,Issued,Special Event,Athletic,Run/Walk,Hot Chocolate Run Seattle,S24MR034,03/01/2024 12:00:00 AM,03/03/2024 12:00:00 AM,Seattle Center,Cascade / Eastlake / South Lake Union;Downtown;Queen Anne,7,Traffic;West,Ventures Endurance,14450
12/11/2023 12:00:00 AM,Issued,Special Event,Athletic,Other,Big Climb Seattle,S24MR035,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,,Downtown,7,West,The Leukemia and Lymphoma Society,2700
12/11/2023 12:00:00 AM,Cancelled,Special Event,Free Speech,,Cannabis Freedom March,S24MY036,05/04/2024 12:00:00 AM,05/04/2024 12:00:00 AM,Multiple Parks,Capitol Hill;Downtown;First Hill,3;7,East;Traffic;West,Cannabis Freedom March,475
12/15/2023 12:00:00 AM,Denied,Special Event,Community,,King Day 2024,S24JA037,01/13/2024 12:00:00 AM,01/15/2024 12:00:00 AM,OTHER,Mt. Baker / North Rainier,3,South,King Day 2024,3200
12/19/2023 12:00:00 AM,Issued,Special Event,Commercial,,White Rabbit Group and The Euphoria Project Present Mura Masa (2.24),S24FE038,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,White Rabbit Group,1300
12/08/2023 12:00:00 AM,Withdrawn,Special Event,Athletic,Run/Walk,St. Jude Seattle Walk / Run,S24SE039,09/27/2024 12:00:00 AM,09/28/2024 12:00:00 AM,Seward Park,Seward Park,2,South,"American Lebanese Syrian Associated Charities, Inc. (ALSAC)",500
12/08/2023 12:00:00 AM,In Process,Special Event,Athletic,Water,Da Grind - Outrigger Canoe Race,S24JY040,07/27/2024 12:00:00 AM,07/27/2024 12:00:00 AM,Alki Beach,Alki / Admiral,1,Southwest,Seattle Outrigger Canoe Club,
12/11/2023 12:00:00 AM,Cancelled,Special Event,Community,,Annual Memorial Day - Bread of Life Mission,S24MY041,05/27/2024 12:00:00 AM,05/27/2024 12:00:00 AM,,Pioneer Square,7,West,Bread of Life Mission,1000
12/13/2023 12:00:00 AM,In Process,Special Event,Community,,Wallingford Farmers Market,S24MY042,05/29/2024 12:00:00 AM,09/25/2024 12:00:00 AM,OTHER,Wallingford,4,North,Seattle Farmers Market Association,
01/04/2024 12:00:00 AM,In Process,Special Event,Community,Water,Opening Day of Boating Parade,S24MY050,05/04/2024 12:00:00 AM,05/04/2024 12:00:00 AM,OTHER,Montlake / Portage Bay;University District,3;4,East;Harbor;North,Seattle Yacht Club,600
01/09/2024 12:00:00 AM,Denied,Special Event,Free Speech,,MLK JR'S DREAM: UNFINISHED (Main March),S24JA051,01/15/2024 12:00:00 AM,01/15/2024 12:00:00 AM,,Central Area / Squire Park;Downtown;First Hill,3;7,East;Operations;Traffic;West,The Seattle MLK Jr. Coalition,1150
01/07/2024 12:00:00 AM,Withdrawn,Special Event,Commercial,,Stover/Mullen Family Reunion,S24JU052,06/15/2024 12:00:00 AM,06/15/2024 12:00:00 AM,Myrtle Edwards Park,Belltown;Interbay,7,West,,130
01/09/2024 12:00:00 AM,Issued,Valet Parking,,,Red Carpet Valet - WA Wedding Day (1.30),S24JA053,01/30/2024 12:00:00 AM,01/30/2024 12:00:00 AM,,Downtown,7,West,Red Carpet Valet,140
01/11/2024 12:00:00 AM,Issued,Special Event,Free Speech,,Contextualizing Lenin Statue,S24JA054,01/21/2024 12:00:00 AM,01/21/2024 12:00:00 AM,,Fremont,6,North,,153
01/09/2024 12:00:00 AM,Issued,Special Event,Commercial,,White Rabbit Group & Euphoria Project Present Yellowclaw (3.30),S24MR055,03/30/2024 12:00:00 AM,03/31/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,White Rabbit Group,1300
01/11/2024 12:00:00 AM,Issued,Special Event,Commercial,,Magnuson Craft Markets,S24FE056,02/10/2024 12:00:00 AM,12/07/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,NW Marketplaces,20700
01/12/2024 12:00:00 AM,Issued,Special Event,Athletic,Run/Walk,St. Patricks Day Dash,S24MR057,03/17/2024 12:00:00 AM,03/17/2024 12:00:00 AM,Seattle Center,Cascade / Eastlake / South Lake Union;Queen Anne,7,West,Fizz Events,3450
01/12/2024 12:00:00 AM,Issued,Special Event,Community,,SODO Flea Market,S24FE058,02/10/2024 12:00:00 AM,12/14/2024 12:00:00 AM,,Duwamish / SODO,2,South,SODO Flea Market,11044
01/11/2024 12:00:00 AM,In Process,Special Event,Athletic,Water,Fat Salmon Open Water Swim,S24JY059,07/27/2024 12:00:00 AM,07/27/2024 12:00:00 AM,Multiple Parks,Madison Park;Madrona / Leschi;Mt. Baker / North Rainier,3,East,North End Otters Swim Team,475
01/08/2024 12:00:00 AM,In Process,Special Event,Community,,Magnolia Summerfest,S24AU060,08/01/2024 12:00:00 AM,08/04/2024 12:00:00 AM,Magnolia Park,Magnolia,7,West,Magnolia Chamber of Commerce,8048
01/12/2024 12:00:00 AM,In Process,Special Event,Community,,First World Flight Centennial Celebration,S24SE061,09/25/2024 12:00:00 AM,09/29/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North;Operations,Friends of Magnuson Park,7315
01/08/2024 12:00:00 AM,In Process,Special Event,Community,,Alki Art Fair,S24JY062,07/19/2024 12:00:00 AM,07/22/2024 12:00:00 AM,Alki Beach,Alki / Admiral,7,Southwest,Alki Art Fair,15390
01/17/2024 12:00:00 AM,Issued,Special Event,Free Speech,,Ethiopian Orthodox Churches - Annual Epiphany Celebration March,S24JA063,01/20/2024 12:00:00 AM,01/20/2024 12:00:00 AM,Westlake Park,Downtown;First Hill,7,West,"The Washington, Oregon and Idaho  Archdiocese of the Ethiopian Orthodox Church - Seattle",1550
01/11/2024 12:00:00 AM,Issued,Special Event,Commercial,,Trade Desk Palooza 2024,S24JA064,01/28/2024 12:00:00 AM,02/03/2024 12:00:00 AM,,Belltown;Downtown;First Hill,7,Traffic;West,The Trade Desk,9000
01/10/2024 12:00:00 AM,In Process,Special Event,Community,,Mermaids and Mythological Beings Parade,S24JU065,06/15/2024 12:00:00 AM,06/15/2024 12:00:00 AM,Cal Anderson Park,Capitol Hill,3,East,Café Racer Seattle,380
01/16/2024 12:00:00 AM,Issued,Special Event,Community,,Lunar New Year Celebration - Year of the Dragon,S24FE066,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,Hing Hay Park,International District,2,West,Chinatown-International District Business Improvement Area (CIDBIA),5170
01/17/2024 12:00:00 AM,Withdrawn,Special Event,Athletic,Other,Dodge for a Cause,S24MR067,03/14/2024 12:00:00 AM,03/14/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,Upower,265
01/14/2024 12:00:00 AM,In Process,Special Event,Community,,17th of May Seattle Parade,S24MY068,05/17/2024 12:00:00 AM,05/17/2024 12:00:00 AM,,Ballard;Sunset Hill / Loyal Heights;Whittier Heights,6,North,17th of May Seattle Committee,5050
01/03/2024 12:00:00 AM,Issued,Special Event,Athletic,Water,UW Rowing - OSU Dual,S24AP069,04/13/2024 12:00:00 AM,04/13/2024 12:00:00 AM,,Laurelhurst / Sand Point;University District,3;4,Harbor;North,University of Washington,450
01/03/2024 12:00:00 AM,Issued,Special Event,Athletic,Water,"UW Rowing - Windermere Cup, Opening Day Regatta",S24MY070,05/04/2024 12:00:00 AM,05/04/2024 12:00:00 AM,,Laurelhurst / Sand Point;University District,3;4,Harbor;North,University of Washington,1550
01/03/2024 12:00:00 AM,Issued,Special Event,Athletic,Water,UW Rowing - Twilight Sprint,S24MY071,05/03/2024 12:00:00 AM,05/03/2024 12:00:00 AM,,Laurelhurst / Sand Point;University District,3;4,East;Harbor;North,University of Washington,60
01/03/2024 12:00:00 AM,Issued,Special Event,Athletic,Water,UW Rowing - Class Day Regatta,S24MR072,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,,Laurelhurst / Sand Point;University District,3;4,East;Harbor;North,University of Washington,350
01/03/2024 12:00:00 AM,Issued,Special Event,Athletic,Water,UW Rowing - Husky Open,S24AP073,04/06/2024 12:00:00 AM,04/06/2024 12:00:00 AM,,Laurelhurst / Sand Point;University District,3;4,East;Harbor;North,University of Washington,650
01/15/2024 12:00:00 AM,In Process,Special Event,Community,,HONK! Fest West (Georgetown),S24MY074,05/31/2024 12:00:00 AM,05/31/2024 12:00:00 AM,,Georgetown,2,South,HONK! Festival West,690
01/16/2024 12:00:00 AM,Issued,Special Event,Commercial,,Magnuson Vintage Markets,S24MR075,03/10/2024 12:00:00 AM,11/02/2024 12:00:00 AM,Magnuson Park,Laurelhurst / Sand Point,4,North,NW Marketplaces,16560
01/15/2024 12:00:00 AM,In Process,Special Event,Community,,HONK! Fest West (Columbia City),S24MY076,06/01/2024 12:00:00 AM,06/01/2024 12:00:00 AM,OTHER,Columbia City,2,South,HONK! Festival West,990
01/17/2024 12:00:00 AM,Issued,Special Event,Athletic,Cycling,Emerald City Ride,S24MY077,05/05/2024 12:00:00 AM,05/05/2024 12:00:00 AM,Don Armeni Boat Ramp,Alki / Admiral;Duwamish / SODO;Fauntleroy / Seaview;Riverview;Roxhill / Westwood,1;2,Operations;South;Traffic,Cascade Bicycle Club,4200
01/23/2024 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Cycle for Survival at Fremont Studios (2.4),S24FE078,02/04/2024 12:00:00 AM,02/04/2024 12:00:00 AM,,Fremont,6,North,Butler Seattle,200
01/22/2024 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Panel & Lunch at Chihuly Boathouse (2.7),S24FE079,02/07/2024 12:00:00 AM,02/07/2024 12:00:00 AM,,Wallingford,4,North,Butler Seattle,50
01/22/2024 12:00:00 AM,Issued,Valet Parking,,,Butler Valet - Ocean Conservation Dinner at Seattle Aquarium (2.8),S24FE080,02/08/2024 12:00:00 AM,02/08/2024 12:00:00 AM,,Downtown,6,North,Butler Seattle,200
01/18/2024 12:00:00 AM,In Process,Special Event,Athletic,Other,Pride Pull-a-Palooza,S24JU081,06/22/2024 12:00:00 AM,06/22/2024 12:00:00 AM,,Capitol Hill,3,East,Rain City Fit,700
01/18/2024 12:00:00 AM,In Process,Special Event,Athletic,Other,Seafair Triathlon,S24JY082,07/20/2024 12:00:00 AM,07/21/2024 12:00:00 AM,Seward Park,Columbia City;Madison Park;Madrona / Leschi;Mt. Baker / North Rainier;Seward Park,2;3,East;Harbor;South;Traffic,Fizz Events & Seafair,1550
